21014,7,13,20,27,29,4,9
21013,21,27,28,30,34,8,11
21012,6,12,20,23,33,1,9
21011,6,9,11,14,21,1,3
21010,1,5,16,22,34,8,11
21009,1,3,20,29,32,5,12
21008,5,19,20,27,33,3,8
21007,5,23,30,34,35,8,10
21006,4,22,25,28,35,4,5
21005,3,7,10,12,35,3,5
21004,5,10,17,23,28,2,8
21003,7,21,28,31,35,4,10
21002,2,16,26,31,34,9,11
21001,2,6,12,19,33,8,9
20134,8,11,13,22,25,4,7
20133,11,24,26,33,35,8,9
20132,3,15,16,17,21,7,10
20131,8,25,27,29,35,2,3
20130,16,17,23,26,32,2,12
20129,10,22,27,33,34,1,11
20128,9,12,13,26,33,4,10
20127,1,4,17,18,26,3,10
20126,1,4,9,22,28,4,12
20125,1,2,3,8,22,1,4
20124,11,15,24,26,35,4,5
20123,1,7,11,15,21,4,11
20122,8,19,29,34,35,6,11
20121,9,17,27,28,35,3,8
20120,5,25,26,30,35,4,10
20119,14,22,24,28,32,7,8
20118,1,9,15,30,33,4,9
20117,7,19,20,23,24,5,10
20116,8,10,12,16,22,3,9
20115,1,9,18,19,23,1,9
20114,10,12,21,24,30,3,7
20113,6,14,18,28,33,2,5
20112,8,11,13,30,32,2,6
20111,5,7,9,20,28,2,7
20110,11,16,20,21,28,5,11
20109,2,20,21,23,32,6,12
20108,2,3,6,7,33,8,9
20107,1,4,13,17,28,3,7
20106,2,3,11,14,27,4,10
20105,3,8,12,13,22,4,12
20104,3,12,23,26,30,4,7
20103,7,12,13,19,23,2,8
20102,7,11,18,20,29,9,12
20101,3,4,5,9,34,7,9
20100,4,5,8,22,33,7,10
20099,2,3,11,15,27,4,12
20098,4,9,15,24,35,4,10
20097,5,25,27,30,34,6,12
20096,7,8,10,25,28,3,11
20095,2,18,25,26,32,2,7
20094,4,6,7,8,16,2,8
20093,6,14,25,27,28,4,11
20092,8,11,17,31,35,7,11
20091,12,16,20,23,31,5,12
20090,5,6,27,28,29,11,12
20089,13,16,20,22,27,1,2
20088,2,7,23,26,35,1,12
20087,1,4,20,23,29,4,8
20086,8,11,15,20,28,4,10
20085,3,4,11,15,28,2,3
20084,2,10,20,24,31,6,12
20083,1,2,17,32,34,4,9
20082,2,11,12,21,34,4,8
20081,1,13,15,32,35,8,10
20080,3,6,22,24,25,9,10
20079,4,16,24,29,35,2,12
20078,14,18,20,28,34,10,11
20077,17,23,28,29,32,1,3
20076,1,8,18,28,30,10,12
20075,2,9,10,21,35,1,7
20074,3,9,10,12,21,4,11
20073,4,10,12,23,27,8,9
20072,11,15,18,20,27,5,6
20071,1,12,16,28,33,3,12
20070,1,22,30,31,32,4,12
20069,5,7,26,30,31,7,10
20068,15,20,23,26,33,2,8
20067,1,8,14,16,28,4,10
20066,6,14,21,34,35,3,10
20065,13,15,26,32,33,5,7
20064,5,10,23,34,35,1,11
20063,11,18,20,21,33,6,7
20062,1,5,14,23,31,2,7
20061,7,8,12,21,26,1,6
20060,12,14,25,34,35,3,12
20059,1,15,22,28,32,3,11
20058,1,15,19,26,27,5,10
20057,17,20,21,22,31,2,8
20056,3,11,25,29,34,3,6
20055,3,4,12,18,34,10,12
20054,11,14,15,19,20,3,7
20053,2,15,18,21,27,3,6
20052,9,11,26,28,35,6,7
20051,2,7,9,19,33,1,7
20050,3,14,16,22,34,2,6
20049,3,11,15,22,30,8,10
20048,3,9,10,15,16,7,9
20047,4,18,27,28,30,3,10
20046,15,24,27,30,34,4,12
20045,2,9,16,23,27,3,8
20044,1,3,22,28,30,2,5
20043,12,13,17,31,32,1,6
20042,3,4,5,11,22,5,6
20041,7,13,20,29,34,4,7
20040,2,17,20,28,29,1,7
20039,1,5,15,22,31,2,9
20038,4,15,20,22,24,1,9
20037,1,4,10,11,14,2,5
20036,1,5,11,12,26,2,7
20035,10,11,22,26,28,2,4
20034,11,13,20,27,31,2,4
20033,7,19,20,31,34,5,8
20032,2,3,9,16,32,3,4
20031,1,2,5,15,21,4,5
20030,1,8,17,27,30,5,6
20029,11,14,17,22,30,7,9
20028,4,5,28,34,35,1,8
20027,4,7,20,25,32,3,9
20026,3,15,26,32,34,8,12
20025,2,14,21,22,26,5,7
20024,3,5,6,24,30,3,7
20023,4,11,23,26,30,1,6
20022,4,14,20,28,35,2,3
20021,10,12,24,31,33,4,9
20020,8,10,12,26,32,5,9
20019,1,12,22,23,33,1,12
20018,9,14,16,24,26,4,12
20017,1,6,7,9,10,2,11
20016,4,8,19,31,35,1,2
20015,1,7,23,24,26,3,7
20014,3,7,9,17,21,3,6
20013,1,4,5,11,35,3,9
20012,1,6,18,32,34,1,3
20011,2,13,19,22,23,2,7
20010,1,8,13,24,32,2,9
20009,19,29,31,34,35,6,10
20008,14,17,19,24,32,1,6
20007,2,10,19,24,30,5,8
20006,9,22,25,31,32,8,12
20005,6,10,33,34,35,1,3
20004,17,20,21,29,30,5,9
20003,23,25,26,30,34,3,7
20002,3,7,18,25,30,2,7
20001,17,25,26,32,34,4,7
19150,7,11,12,16,33,5,7
19149,1,2,7,33,35,6,10
19148,3,4,7,11,30,8,9
19147,9,12,19,22,33,7,8
19146,10,11,26,33,34,1,6
19145,5,9,19,22,32,3,5
19144,2,5,20,28,31,2,11
19143,4,22,23,24,32,6,12
19142,3,4,26,29,33,6,7
19141,2,10,20,21,35,1,12
19140,3,7,8,25,27,3,5
19139,1,5,7,8,11,6,10
19138,4,6,7,20,29,2,4
19137,3,5,12,13,26,7,12
19136,3,16,20,26,29,3,9
19135,4,5,19,25,26,1,11
19134,5,6,7,14,17,10,11
19133,3,12,24,27,34,1,12
19132,3,5,6,13,18,10,12
19131,5,6,14,27,29,6,10
19130,1,13,20,21,26,4,10
19129,10,13,18,23,30,6,12
19128,20,21,25,34,35,3,12
19127,4,7,8,11,16,9,11
19126,5,9,16,18,30,4,7
19125,5,8,9,14,34,2,5
19124,7,17,26,27,30,6,12
19123,3,13,15,26,30,5,12
19122,5,19,25,31,33,10,11
