2021063,4,5,6,9,23,24,9
2021062,12,13,15,20,22,25,10
2021061,4,9,12,18,20,23,1
2021060,10,11,17,20,29,30,15
2021059,1,9,11,18,32,33,14
2021058,9,11,13,18,19,28,14
2021057,5,6,9,17,25,33,16
2021056,8,21,22,23,29,32,1
2021055,3,11,12,16,22,28,10
2021054,7,13,21,22,24,31,2
2021053,7,10,14,16,24,33,16
2021052,3,4,6,19,21,30,14
2021051,8,9,10,19,27,29,15
2021050,2,9,10,16,25,28,8
2021049,4,11,13,22,25,32,1
2021048,4,15,17,22,29,32,3
2021047,3,7,13,16,24,29,1
2021046,5,9,13,21,28,33,6
2021045,1,4,14,15,17,32,2
2021044,5,7,14,17,26,28,13
2021043,2,3,17,18,23,24,1
2021042,5,9,10,22,25,27,8
2021041,2,9,18,23,26,32,14
2021040,2,6,7,24,28,29,16
2021039,2,8,21,24,29,31,13
2021038,5,7,9,16,18,27,6
2021037,13,17,19,24,26,30,12
2021036,1,2,6,11,21,26,11
2021035,12,14,18,20,26,28,11
2021034,4,10,12,18,23,25,1
2021033,2,12,13,14,31,33,6
2021032,1,5,8,15,16,30,3
2021031,6,11,21,25,28,31,7
2021030,8,9,13,27,29,31,5
2021029,8,10,15,17,22,30,12
2021028,11,16,23,26,27,33,5
2021027,5,7,9,16,20,26,8
2021026,3,5,13,19,20,25,3
2021025,6,8,14,17,18,30,11
2021024,1,4,6,10,11,18,2
2021023,2,21,22,23,27,28,11
2021022,10,15,17,25,31,32,6
2021021,4,8,17,24,28,33,13
2021020,1,3,6,7,9,11,2
2021019,12,16,17,24,28,29,8
2021018,2,8,14,23,25,32,6
2021017,9,15,18,29,32,33,2
2021016,3,8,9,13,15,18,10
2021015,6,14,16,26,28,29,7
2021014,4,15,21,25,29,33,6
2021013,6,9,12,16,27,31,6
2021012,3,6,14,18,20,26,1
2021011,5,10,16,23,27,33,14
2021010,1,4,11,19,32,33,5
2021009,2,4,7,24,25,32,13
2021008,1,5,7,14,18,33,7
2021007,2,4,12,21,25,32,16
2021006,6,8,22,24,25,26,1
2021005,7,9,14,26,30,31,4
2021004,2,3,7,8,17,22,15
2021003,6,9,16,18,22,29,11
2021002,6,10,13,25,26,32,11
2021001,2,3,13,18,20,31,11
2020134,2,9,10,20,22,26,1
2020133,3,19,22,23,27,29,7
2020132,1,4,11,12,14,23,4
2020131,8,19,22,26,27,30,7
2020130,8,9,11,14,17,29,16
2020129,1,2,5,15,28,33,4
2020128,8,10,15,16,23,26,10
2020127,1,4,18,19,26,31,7
2020126,3,7,12,14,23,28,11
2020125,5,12,16,26,30,31,13
2020124,16,18,19,20,29,33,12
2020123,1,3,18,19,26,29,3
2020122,12,15,17,24,26,31,15
2020121,2,4,6,21,25,29,3
2020120,1,2,3,4,9,10,12
2020119,1,9,22,28,32,33,15
2020118,11,13,19,26,30,33,5
2020117,7,8,9,10,16,27,7
2020116,5,6,14,16,19,27,10
2020115,1,4,12,20,25,32,2
2020114,1,5,11,24,30,32,3
2020113,1,3,7,10,22,32,11
2020112,2,9,12,17,28,32,5
2020111,6,9,17,22,24,26,16
2020110,2,6,9,14,22,25,4
2020109,6,13,16,20,23,32,13
2020108,10,12,15,17,23,32,5
2020107,3,9,11,24,25,28,16
2020106,2,4,11,15,18,28,10
2020105,6,14,19,20,22,24,1
2020104,4,8,10,16,27,29,9
2020103,4,9,10,22,28,32,8
2020102,9,10,19,25,26,29,8
2020101,10,17,24,25,28,30,15
2020100,1,7,15,16,20,23,7
2020099,5,6,11,12,15,30,12
2020098,6,8,11,22,25,33,2
2020097,2,8,21,25,26,30,10
2020096,1,20,23,26,27,32,15
2020095,3,9,16,17,20,26,2
2020094,10,15,17,27,29,31,8
2020093,4,5,10,13,15,19,15
2020092,1,6,12,18,22,24,3
2020091,1,9,11,12,16,19,16
2020090,2,21,23,26,31,32,6
2020089,2,14,16,21,29,30,10
2020088,1,6,12,26,29,30,12
2020087,11,15,20,23,25,33,10
2020086,2,4,6,15,24,27,6
2020085,1,2,5,9,19,24,16
2020084,3,7,16,17,23,30,7
2020083,1,19,25,26,30,31,12
2020082,2,8,11,17,21,30,9
2020081,1,5,13,14,27,33,15
2020080,14,15,18,22,31,33,1
2020079,5,12,20,21,22,29,14
2020078,3,11,14,16,21,32,4
2020077,3,10,16,21,25,27,12
2020076,10,15,16,18,20,27,6
2020075,3,11,13,20,24,30,16
2020074,4,8,9,13,19,33,12
2020073,5,7,11,13,27,29,3
2020072,6,8,10,15,17,26,4
2020071,9,11,12,13,22,23,8
2020070,1,2,4,6,19,21,15
2020069,3,9,10,13,18,26,4
2020068,12,16,21,26,27,32,10
2020067,4,7,9,23,27,30,8
2020066,2,9,13,17,26,28,7
2020065,9,15,18,21,23,26,8
2020064,1,3,7,21,27,32,1
2020063,12,15,16,22,29,32,14
2020062,10,14,17,22,26,27,5
2020061,8,17,24,26,27,31,4
2020060,5,9,14,20,24,30,8
2020059,2,4,10,17,22,25,14
2020058,1,3,11,12,19,26,7
2020057,9,14,21,23,26,32,3
2020056,2,5,8,12,26,31,14
2020055,1,5,7,23,28,30,12
2020054,3,10,19,25,26,31,2
2020053,2,14,15,16,32,33,1
2020052,2,8,13,29,32,33,15
2020051,3,6,8,11,19,28,8
2020050,4,9,17,20,32,33,15
2020049,1,7,9,12,18,22,4
2020048,12,14,18,23,30,32,2
2020047,4,10,17,19,28,32,1
2020046,13,19,25,26,27,32,8
2020045,2,3,15,21,22,33,16
2020044,7,8,16,17,19,24,7
2020043,1,11,24,25,27,30,7
2020042,2,6,7,11,14,31,3
2020041,6,7,16,22,24,25,13
2020040,1,6,12,16,19,21,4
2020039,2,9,10,11,16,29,2
2020038,1,6,7,18,23,24,15
2020037,1,4,11,13,17,24,15
2020036,7,9,16,22,24,32,6
2020035,10,14,24,25,28,33,11
2020034,2,8,15,16,26,32,3
2020033,7,10,12,21,31,32,1
2020032,3,11,13,14,15,26,13
2020031,2,5,9,15,16,27,9
2020030,17,18,21,29,30,32,3
2020029,1,12,18,20,30,32,5
2020028,5,6,15,18,26,32,8
2020027,12,13,14,24,25,28,6
2020026,1,4,9,18,19,31,6
2020025,1,9,10,15,20,29,2
2020024,10,13,27,28,29,31,8
2020023,4,5,20,21,30,33,8
2020022,2,10,20,22,25,30,2
2020021,2,6,14,16,27,31,7
2020020,1,6,9,13,15,22,14
2020019,15,19,27,28,30,33,3
2020018,5,7,8,11,17,22,13
2020017,2,4,7,15,20,27,4
2020016,5,6,8,17,24,27,7
2020015,8,9,22,24,30,33,1
2020014,2,7,8,10,12,16,7
2020013,2,8,10,20,21,30,14
2020012,4,13,14,23,26,31,9
2020011,4,5,7,17,18,29,1
2020010,11,14,22,27,31,32,9
2020009,3,6,8,14,19,26,12
2020008,1,4,6,10,11,28,16
2020007,5,12,17,20,25,31,10
2020006,3,4,5,10,16,32,9
2020005,11,16,17,22,26,32,4
2020004,2,15,17,27,32,33,3
2020003,9,17,26,29,30,32,3
2020002,4,9,14,15,16,29,11
2020001,2,15,23,26,29,30,2
2019151,2,6,9,18,24,26,14
2019150,2,9,14,22,27,29,2
2019149,1,6,27,28,31,33,7
2019148,9,10,13,20,26,27,8
2019147,1,9,12,14,23,27,12
2019146,1,4,10,12,30,32,14
2019145,1,8,13,17,18,19,16
2019144,2,12,15,19,27,30,3
2019143,5,13,15,16,26,32,9
2019142,8,14,24,27,29,33,9
2019141,10,13,14,15,17,33,14
2019140,2,4,9,11,14,22,5
2019139,8,14,20,23,30,33,11
2019138,2,6,12,30,31,32,11
2019137,7,10,13,19,23,31,6
2019136,12,14,15,17,29,33,12
2019135,3,6,10,11,27,33,3
2019134,1,4,6,22,29,30,3
2019133,3,7,16,21,24,31,7
2019132,4,6,11,14,19,33,7
2019131,9,17,19,20,24,31,4
2019130,1,7,9,11,24,32,16
2019129,3,4,7,9,15,26,7
2019128,3,8,12,16,17,19,8
2019127,2,6,7,12,17,24,10
2019126,2,14,17,29,32,33,16
